procuringEntity.id,ocid,nf016
EC-RUC-0560001270001-2671,ocds-5wno2w-SIE-UTC-004-2019-2671,1
EC-RUC-0560033550001-362095,ocds-5wno2w-MCB-MDN-001-2021-54226,1
EC-RUC-0590042110001-32043,ocds-5wno2w-R-SIE-GADMCJS-7-2021-40430,1
EC-RUC-0560033550001-362095,ocds-5wno2w-MCO-EERSA-DRI-01-21-3219,1
EC-RUC-0560033550001-362095,ocds-5wno2w-MCO-ESAE-2021-002-75143,1
EC-RUC-0560033550001-362095,ocds-5wno2w-SIE-EPAPAP-006-2019-362095,1
EC-RUC-0560033550001-362095,ocds-5wno2w-SIE-EPAPAP-006-2020-362095,1
EC-RUC-0560040920001-702182,ocds-5wno2w-CE-20210002112856-792171,1
EC-RUC-0560040920001-702182,ocds-5wno2w-CE-20220002174293-64773,1
EC-RUC-0560040920001-702182,ocds-5wno2w-CE-20220002259418-87497,1
EC-RUC-0590042110001-32043,ocds-5wno2w-CE-20220002226020-2708,1
EC-RUC-0590042110001-32043,ocds-5wno2w-CE-20220002232408-35186,1
EC-RUC-0590042110001-32043,ocds-5wno2w-MCO-CNELESM-051-21-462114,1
EC-RUC-0960005960001-3481,ocds-5wno2w-MCO-GADMLS-04-2019-3481,1
EC-RUC-0960005960001-3481,ocds-5wno2w-RMCO-GADMLS-006-2020-3481,1
EC-RUC-0960005960001-3481,ocds-5wno2w-SIE-DIGERCIC-07-2021-2704,1
EC-RUC-0992386703001-79133,ocds-5wno2w-COT-FMTMUG-012-19-79133,1
EC-RUC-1060000340001-50459,ocds-5wno2w-CE-20220002184210-38295,1
EC-RUC-1060000340001-50459,ocds-5wno2w-CE-20220002274788-31689,1
EC-RUC-1060000340001-50459,ocds-5wno2w-COTO-GADMAA-001-2020-50459,1
EC-RUC-1060000340001-50459,ocds-5wno2w-SIE-GADMSMLB-27-2021-66552,1
EC-RUC-1060000420001-3421,ocds-5wno2w-CE-20220002240607-69823,1
EC-RUC-1060000420001-3421,ocds-5wno2w-CLC-GADMSAC-001-2019-3421,1
EC-RUC-1060000420001-3421,ocds-5wno2w-SIE-EERSA-SDS-29-21-3219,1
EC-RUC-1060000500001-26427,ocds-5wno2w-CE-20210002033244-126943,1
EC-RUC-1060000500001-26427,ocds-5wno2w-CE-20210002112995-35918,1
EC-RUC-1060000500001-26427,ocds-5wno2w-MCO-GADMCEE-010-2021-40764,1
EC-RUC-1060000500001-26427,ocds-5wno2w-MCO-GADMSIG-023-2021-76415,1
EC-RUC-1060000500001-26427,ocds-5wno2w-SIE-GADMCO-13-2020-26427,1
EC-RUC-1060001070001-83514,ocds-5wno2w-CE-20210002123845-94900,1
EC-RUC-1060001070001-83514,ocds-5wno2w-SIE-GADMIET-004-2021-64662,1
EC-RUC-1060001070001-83514,ocds-5wno2w-SIE-GADPP-140-2021-R-2426,1
EC-RUC-1060001070001-83514,ocds-5wno2w-SIE-UTN-ADQ-19-2019-83514,1
EC-RUC-1060001070001-83514,ocds-5wno2w-SIE-UTN-ADQ-43-2020-83514,1
EC-RUC-1060001070001-83514,ocds-5wno2w-SIE-UTN-ADQ-48-2020-83514,1
EC-RUC-1060015100001-3260,ocds-5wno2w-COTO-CNELSTE-004-21-462114,1
EC-RUC-1060015100001-3260,ocds-5wno2w-MCO-MQ-AZLD-003-2021-41357,1
EC-RUC-1060015100001-3260,ocds-5wno2w-SIE-076-HGIB-2019-3260,1
EC-RUC-1060015100001-3260,ocds-5wno2w-SIE-EPP-2021084-21-1-253178,1
EC-RUC-1060021500001-115627,ocds-5wno2w-CE-20210002014816-72807,1
EC-RUC-1060000260001-2783,ocds-5wno2w-SIE-HNFIB-042-2022-29399,1
EC-RUC-1060000260001-2783,ocds-5wno2w-SIE-HGSVP-05-TE-2021-2724,1
EC-RUC-1060000260001-2783,ocds-5wno2w-SIE-GADMA-057-2021-2161,1
EC-RUC-1060000260001-2783,ocds-5wno2w-CE-20220002235385-8098,1
EC-RUC-0992386703001-79133,ocds-5wno2w-SIE-FMTMUG-015-19-79133,1
EC-RUC-0992441127001-97147,ocds-5wno2w-SIE-GADMSMLB-18-2021-66552,1
EC-RUC-0992457597001-64127,ocds-5wno2w-CE-20210002059987-9220,1
EC-RUC-0992457597001-64127,ocds-5wno2w-CE-20210002060896-95605,1
EC-RUC-0992457597001-64127,ocds-5wno2w-CSCG-SIE-011-2020-64127,1
EC-RUC-1060000180001-12001,ocds-5wno2w-CE-20220002241411-126151,1
EC-RUC-1060000180001-12001,ocds-5wno2w-SIE-GPI-005-2020-12001,1
EC-RUC-1060000180001-12001,ocds-5wno2w-SIE-HECAM-112-2021-54651,1
EC-RUC-1060000260001-2783,ocds-5wno2w-CDC-GADPO-OP-06-2021-29112,1
EC-RUC-1060000260001-2783,ocds-5wno2w-CE-20210002045861-31595,1
EC-RUC-1060000260001-2783,ocds-5wno2w-CE-20220002246904-75418,1
EC-RUC-1060000260001-2783,ocds-5wno2w-SIE-GAD-I-024-2020-2783,1
EC-RUC-1060000260001-2783,ocds-5wno2w-CE-20220002275023-238940,1
EC-RUC-1060000260001-2783,ocds-5wno2w-MC-DDBO-2021-004-34474,1
EC-RUC-1060000260001-2783,ocds-5wno2w-MCO-GADMG-0009-2021-2425,1
EC-RUC-1060000260001-2783,ocds-5wno2w-MCO-MPORTO-2021-015-2332,1
EC-RUC-1060000260001-2783,ocds-5wno2w-MCS-BASESM-002-2021-85929,1
EC-RUC-1060000260001-2783,ocds-5wno2w-RE-GADMY-009-2021-38149,1
EC-RUC-1060000260001-2783,ocds-5wno2w-RE-HAGP-013-2021-17993,1
EC-RUC-1060000260001-2783,ocds-5wno2w-RE-PU-EPP-016-2022-253178,1
EC-RUC-1060000260001-2783,ocds-5wno2w-SIE-EEQ-GC022-2021-3214,1
EC-RUC-1060000260001-2783,ocds-5wno2w-SIE-GAD-I-007-2020-2783,1
EC-RUC-1060031300001-316213,ocds-5wno2w-CE-20210001948282-116467,1
EC-RUC-1060031300001-316213,ocds-5wno2w-CE-20220002222592-3219,1
EC-RUC-1060031300001-316213,ocds-5wno2w-CE-20220002280777-2825,1
EC-RUC-1160000240001-2423,ocds-5wno2w-CE-20220002286736-86819,1
EC-RUC-1160000160001-2470,ocds-5wno2w-CE-20210002119031-526842,1
EC-RUC-1160000160001-2470,ocds-5wno2w-LICO-GPL-2019-002-2470,1
EC-RUC-1160000160001-2470,ocds-5wno2w-RE-GADPS-016-2021-3277,1
EC-RUC-1160000160001-2470,ocds-5wno2w-RE-HHCC-005-2021-8380,1
EC-RUC-1160000160001-2470,ocds-5wno2w-SIE-EERSA-SDS-38-21-3219,1
EC-RUC-1160000160001-2470,ocds-5wno2w-SIE-GPL-2019-030-2470,1
EC-RUC-1160000160001-2470,ocds-5wno2w-SIE-HBO-012-2021-JT-40576,1
EC-RUC-1160000240001-2423,ocds-5wno2w-CE-20210002048776-869714,1
EC-RUC-1160000240001-2423,ocds-5wno2w-CE-20210002117946-9676,1
EC-RUC-1160000240001-2423,ocds-5wno2w-CE-20220002275414-87541,1
EC-RUC-1160000240001-2423,ocds-5wno2w-RMCO-GADMAT-45-2021-39194,1
EC-RUC-1090051721001-3243,ocds-5wno2w-SIE-MDMQAZEE-03-2021-41357,1
EC-RUC-1160000240001-2423,ocds-5wno2w-SIE-CELHAG-108A-21-238940,1
EC-RUC-1160000240001-2423,ocds-5wno2w-SIE-HOSNAG-057-2021-2706,1
EC-RUC-1160000240001-2423,ocds-5wno2w-SIE-INIAPSC-011-2021-76522,1
EC-RUC-1160000240001-2423,ocds-5wno2w-SIE-ML-GOP-26-2019-2423,1
EC-RUC-1160000240001-2423,ocds-5wno2w-SIE-ML-GOP-27-2019-2423,1
EC-RUC-1160000240001-2423,ocds-5wno2w-SIE-ML-GOP-31-2019-2423,1
EC-RUC-1160000240001-2423,ocds-5wno2w-SIE-ML-GOP-40-2019-2423,1
EC-RUC-1160000240001-2423,ocds-5wno2w-SIE-ML-GOP-77-2018-2423,1
EC-RUC-1160000240001-2423,ocds-5wno2w-SIE-ML-GOP-77-2019-2423,1
EC-RUC-1160000240001-2423,ocds-5wno2w-SIE-ML-GOP-84-2019-2423,1
EC-RUC-1160000160001-2470,ocds-5wno2w-CE-20210002038517-22622,1
EC-RUC-1090051721001-3243,ocds-5wno2w-COTO-EENORTE-98-2020-3243,1
EC-RUC-1060031300001-316213,ocds-5wno2w-COTO-DT-DPU-003-2020-316213,1
EC-RUC-1060041100001-700125,ocds-5wno2w-SIE-EPMPTQ-047-2021-282215,1
EC-RUC-1060031300001-316213,ocds-5wno2w-MCO-GADMLA-2021-067-91040,1
EC-RUC-1060031300001-316213,ocds-5wno2w-SIE-DT-ALC-002A-2019-316213,1
EC-RUC-1060031300001-316213,ocds-5wno2w-SIE-DT-APR-001-2021-316213,1
EC-RUC-1060031300001-316213,ocds-5wno2w-SIE-DT-APU-001A-2020-316213,1
EC-RUC-1060031300001-316213,ocds-5wno2w-SIE-DT-APU-004-2019-316213,1
EC-RUC-1060031300001-316213,ocds-5wno2w-SIE-EP-EMAPAR-023-21-334029,1
EC-RUC-1060031300001-316213,ocds-5wno2w-SIE-HNCI-001-2021-57245,1
EC-RUC-1060037180001-448354,ocds-5wno2w-CE-20220002228058-2466,1
EC-RUC-1060039630001-872507,ocds-5wno2w-CE-20220002275027-533868,1
EC-RUC-1060041100001-700125,ocds-5wno2w-CE-20210002007060-35186,1
EC-RUC-1060041450001-740837,ocds-5wno2w-CE-20220002205590-21867,1
EC-RUC-1090051721001-3243,ocds-5wno2w-COTO-EENORTE-97-2020-3243,1
EC-RUC-1060041450001-740837,ocds-5wno2w-RE-CSCD-GADMR-014-22-33554,1
EC-RUC-1060041450001-740837,ocds-5wno2w-SIE-IESSHGA-038-2021-2764,1
EC-RUC-1090051721001-3243,ocds-5wno2w-CE-20210002051613-563758,1
EC-RUC-1090051721001-3243,ocds-5wno2w-CE-20210002093927-123352,1
EC-RUC-1090051721001-3243,ocds-5wno2w-CE-20220002225431-547774,1
EC-RUC-1090051721001-3243,ocds-5wno2w-COTBS-EENORTE-076-20-3243,1
EC-RUC-1090051721001-3243,ocds-5wno2w-COTO-EENORTE-105-20-3243,1
EC-RUC-1090051721001-3243,ocds-5wno2w-COTO-EENORTE-108-20-3243,1
EC-RUC-1090051721001-3243,ocds-5wno2w-COTO-EENORTE-109-20-3243,1
EC-RUC-1090051721001-3243,ocds-5wno2w-COTO-EENORTE-14-2020-3243,1
EC-RUC-0992386703001-79133,ocds-5wno2w-R-COT-FMTMUG-014-19-79133,1
EC-RUC-0992255463001-216595,ocds-5wno2w-SIE-FDNE-003-2019-216595,1
EC-RUC-0968606840001-818925,ocds-5wno2w-MCO-GADMUR-2021-027-2485,1
EC-RUC-0992236574001-25399,ocds-5wno2w-SIE-GADMCB-006-2022-99459,1
EC-RUC-0968607140001-873202,ocds-5wno2w-CDC-GADPRSD-2021-001-102511,1
EC-RUC-0968607140001-873202,ocds-5wno2w-CE-20220002288442-62743,1
EC-RUC-0968607570001-899249,ocds-5wno2w-CDC-GSXXI-002-2021-71669,1
EC-RUC-0968607570001-899249,ocds-5wno2w-CE-20220002270748-775725,1
EC-RUC-0968607570001-899249,ocds-5wno2w-RE-CSCD-GADM-12-2021-31689,1
EC-RUC-0968607570001-899249,ocds-5wno2w-SIE-HGMS-022-2020-899249,1
EC-RUC-0968607570001-899249,ocds-5wno2w-SIE-UPSSCH-004-2021-39594,1
EC-RUC-0968608970001-1006003,ocds-5wno2w-CE-20210002077215-453556,1
EC-RUC-0968608970001-1006003,ocds-5wno2w-CE-20220002284516-2758,1
EC-RUC-0968608970001-1006003,ocds-5wno2w-LICS-INOCAR-01-2020-1006003,1
EC-RUC-0968608970001-1006003,ocds-5wno2w-RE-PU-CNELCOR-5-202-462114,1
EC-RUC-0968609270001-1015227,ocds-5wno2w-MCO-UNAE-003-2022-607247,1
EC-RUC-0968609270001-1015227,ocds-5wno2w-MCO_GADCP_021_2021-2794,1
EC-RUC-0968609270001-1015227,ocds-5wno2w-RSIE-EPMASE-007-2021-1015227,1
EC-RUC-0968609270001-1015227,ocds-5wno2w-SIE-EPMASE-001-2020-1015227,1
EC-RUC-0968609270001-1015227,ocds-5wno2w-SIE-ESPOCH-UCP-65-21-53390,1
EC-RUC-0990001340001-467908,ocds-5wno2w-SIE-ANDEC-020-19-467908,1
EC-RUC-0990057907001-129361,ocds-5wno2w-SIE-FDG-006-2019-129361,1
EC-RUC-0990057907001-129361,ocds-5wno2w-SIE-FDG-009-2019-129361,1
EC-RUC-0991500006001-3208,ocds-5wno2w-CLC-EEPGSA-02-2019-3208,1
EC-RUC-0991500006001-3208,ocds-5wno2w-COTO-EEPGSA-03-2020-3208,1
EC-RUC-0991500006001-3208,ocds-5wno2w-COTO-EEPGSA-04-2020-3208,1
EC-RUC-0991500006001-3208,ocds-5wno2w-SIE-EEPGSA-15-2019-3208,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-164-2019-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-154-2019-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-149-2019-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-040-2019-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-RE-HGNGC-001-2020-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-RE-HGNGC-016-2019-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-CELHTP-055-21-238940,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-002-2020-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-008-2021-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-010-2019-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-021-2019-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-023-2021-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-026-2021-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-036-2019-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-051-2020-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-148-2019-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-073-2020-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-077-2019-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-099-2020-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-103-2020-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-111-2019-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-142-2019-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-143-2019-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-145-2019-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-146-2019-818925,1
EC-RUC-0968606840001-818925,ocds-5wno2w-SIE-HGNGC-147-2019-818925,1
EC-RUC-0991500006001-3208,ocds-5wno2w-SIE-GMCM-043-2021-2689,1
EC-RUC-0992179619001-27611,ocds-5wno2w-CDC-AAG-031-2020-27611,1
EC-RUC-0992179619001-27611,ocds-5wno2w-CE-20220002245133-102511,1
EC-RUC-0992183721001-71669,ocds-5wno2w-SIE-EMURPLAG-10-2021-282237,1
EC-RUC-0992183721001-71669,ocds-5wno2w-LICO-GSXXI-003-2020-71669,1
EC-RUC-0992183721001-71669,ocds-5wno2w-LICO-GSXXI-005-2020-71669,1
EC-RUC-0992183721001-71669,ocds-5wno2w-RE-OA-GSXXI-001-2019-71669,1
EC-RUC-0992183721001-71669,ocds-5wno2w-RE-OA-GSXXI-003-2021-71669,1
EC-RUC-0992183721001-71669,ocds-5wno2w-RE-OA-GSXXI-005-2020-71669,1
EC-RUC-0992183721001-71669,ocds-5wno2w-RE-PUF-HJCA-144-2021-87497,1
EC-RUC-0992183721001-71669,ocds-5wno2w-RLICBS-GSXXI-01-2021-71669,1
EC-RUC-0992183721001-71669,ocds-5wno2w-RLICBS-GSXXI-02-2021-71669,1
EC-RUC-0992183721001-71669,ocds-5wno2w-SIE-CNE-023-2022-2546,1
EC-RUC-0992183721001-71669,ocds-5wno2w-SIE-EDU17D10-04-2022-533458,1
EC-RUC-0992183721001-71669,ocds-5wno2w-SIE-GADPE-017-2021-32109,1
EC-RUC-0992183721001-71669,ocds-5wno2w-LICO-GSXXI-002-2019-71669,1
EC-RUC-0992183721001-71669,ocds-5wno2w-SIE-GADPP-54-2021-2426,1
EC-RUC-0992183721001-71669,ocds-5wno2w-SIE-GADPRCF-001-2021-114252,1
EC-RUC-0992183721001-71669,ocds-5wno2w-SIE-GSXXI-001-2021-71669,1
EC-RUC-0992183721001-71669,ocds-5wno2w-SIE-GSXXI-015-2019-71669,1
EC-RUC-0992183721001-71669,ocds-5wno2w-SIE-GSXXI-017-2019-71669,1
EC-RUC-0992183721001-71669,ocds-5wno2w-SIE-GSXXI-018-2019-71669,1
EC-RUC-0992183721001-71669,ocds-5wno2w-SIE-HGLTGA-015-2021-2812,1
EC-RUC-0992236574001-25399,ocds-5wno2w-COTO-FTTG-001-2019-25399,1
EC-RUC-0992236574001-25399,ocds-5wno2w-MCO-GADMCP-2021-027-2345,1
EC-RUC-0992236574001-25399,ocds-5wno2w-R-COT-FTTG-004-2019-25399,1
EC-RUC-0992183721001-71669,ocds-5wno2w-LICO-GSXXI-003-2019-71669,1
EC-RUC-0992183721001-71669,ocds-5wno2w-LICO-GSXXI-001-2020-71669,1
EC-RUC-0992179619001-27611,ocds-5wno2w-CE-20220002245372-120022,1
EC-RUC-0992179619001-27611,ocds-5wno2w-SIE-LICQUI-003-2021-818326,1
EC-RUC-0992179619001-27611,ocds-5wno2w-CE-20220002262213-542904,1
EC-RUC-0992179619001-27611,ocds-5wno2w-COTO-AAG-001-2019-27611,1
EC-RUC-0992179619001-27611,ocds-5wno2w-COTO-AAG-008-2019-27611,1
EC-RUC-0992179619001-27611,ocds-5wno2w-LCC-AAG-006-2020-27611,1
EC-RUC-0992179619001-27611,ocds-5wno2w-LCC-AAG-007-2020-27611,1
EC-RUC-0992179619001-27611,ocds-5wno2w-RECOMCD-AAG-004-2020-27611,1
EC-RUC-0992179619001-27611,ocds-5wno2w-SIE-ARCFIZ-53-2022-869714,1
EC-RUC-0992179619001-27611,ocds-5wno2w-SIE-HE1-150-2022-43246,1
EC-RUC-0992179619001-27611,ocds-5wno2w-SIE-IGM-057-2022-36136,1
EC-RUC-0992179619001-27611,ocds-5wno2w-SIE-INIAPSC-016-2021-76522,1
EC-RUC-0992179619001-27611,ocds-5wno2w-SIEGADPO-FP-122-2022-29112,1
EC-RUC-0992183721001-71669,ocds-5wno2w-LICBS-GSXXI-002-2019-71669,1
EC-RUC-0992183721001-71669,ocds-5wno2w-CDC-GSXXI-021-2020-71669,1
EC-RUC-0992183721001-71669,ocds-5wno2w-CE-20210002036661-466373,1
EC-RUC-0992183721001-71669,ocds-5wno2w-CE-20220002218050-3260,1
EC-RUC-0992183721001-71669,ocds-5wno2w-CE-20220002247719-76040,1
EC-RUC-0992183721001-71669,ocds-5wno2w-CE-20220002275373-532798,1
EC-RUC-0992183721001-71669,ocds-5wno2w-CE-20220002275928-84248,1
EC-RUC-0992183721001-71669,ocds-5wno2w-COTBS-GSXXI-003-2019-71669,1
EC-RUC-0992183721001-71669,ocds-5wno2w-COTBS-GSXXI-009-2021-71669,1
EC-RUC-0992183721001-71669,ocds-5wno2w-COTO-GSXXI-012-2020-71669,1
EC-RUC-0992183721001-71669,ocds-5wno2w-LCC-GSXXI-002-2020-71669,1
EC-RUC-1160000240001-2423,ocds-5wno2w-SIE-UMAPAL-24-2020-2423,1
EC-RUC-1160000240001-2423,ocds-5wno2w-SIE-UMAPAL-57-2020-2423,1
EC-RUC-1160000240001-2423,ocds-5wno2w-SIE-UMAPAL-62-2020-2423,1
EC-RUC-1160000240001-2423,ocds-5wno2w-SIE-UMAPAL-66-2020-2423,1
EC-RUC-1260019670001-110713,ocds-5wno2w-MCO-GADPRG-1-2020-110713,1
EC-RUC-1260021060001-112601,ocds-5wno2w-MCO-GADPRZ-002-2019-112601,1
EC-RUC-1260023000001-110779,ocds-5wno2w-CE-20210002051458-382149,1
EC-RUC-1260023860001-108890,ocds-5wno2w-SIE-HEEE-208-2021-52558,1
EC-RUC-1260027500001-109937,ocds-5wno2w-COTO-CNELSTE-02-2022-462114,1
EC-RUC-1260027930001-102124,ocds-5wno2w-SIE-IESS-HB-004-2021-102124,1
EC-RUC-1260027930001-102124,ocds-5wno2w-SIE-IESS-HB-005-2021-102124,1
EC-RUC-1260027930001-102124,ocds-5wno2w-SIE-IESS-HB-006-2021-102124,1
EC-RUC-1260027930001-102124,ocds-5wno2w-SIE-IESS-HB-012-2021-102124,1
EC-RUC-1260027930001-102124,ocds-5wno2w-SIE-IESS-HB-013-2021-102124,1
EC-RUC-1260028740001-113117,ocds-5wno2w-MCO-GADPRSC-01-2020-113117,1
EC-RUC-1260028820001-111516,ocds-5wno2w-CE-20220002277614-2706,1
EC-RUC-1260028820001-111516,ocds-5wno2w-MCO-GADPRAS-002-2019-111516,1
EC-RUC-1260028820001-111516,ocds-5wno2w-MCO-GADPRAS-002-2020-111516,1
EC-RUC-1260028820001-111516,ocds-5wno2w-MCO-GADPRAS-003-2020-111516,1
EC-RUC-1260029200001-110816,ocds-5wno2w-MCO-GADPRP-2-2020-110816,1
EC-RUC-1260032500001-156789,ocds-5wno2w-CE-20220002277483-457506,1
EC-RUC-1260034980001-63467,ocds-5wno2w-SIE-HGONA-2021-020-730708,1
EC-RUC-1260039510001-324040,ocds-5wno2w-SIE-EPVPLR-2020-010-324040,1
EC-RUC-1260040520001-427425,ocds-5wno2w-CE-20210002048372-35945,1
EC-RUC-1260040520001-427425,ocds-5wno2w-RE-GADMCS-006-2021-2538,1
EC-RUC-1260041920001-409148,ocds-5wno2w-SIE-DD07D02-027-2021-16346,1
EC-RUC-1260049310001-782624,ocds-5wno2w-CE-20220002254569-233102,1
EC-RUC-1260019670001-110713,ocds-5wno2w-MCO-GADPRG-001-2021-110713,1
EC-RUC-1260019670001-110713,ocds-5wno2w-CE-20210002070424-115379,1
EC-RUC-1260010880001-126161,ocds-5wno2w-SIE-MDMQ-SN-016-2022-41357,1
EC-RUC-1260002000001-2578,ocds-5wno2w-CE-20220002234634-78115,1
EC-RUC-1260001700001-72738,ocds-5wno2w-MCO-GADMCP-05-2019-72738,1
EC-RUC-1260001700001-72738,ocds-5wno2w-REUM-SRINAC-027-2021-2438,1
EC-RUC-1260001890001-59101,ocds-5wno2w-CE-20210002013823-84687,1
EC-RUC-1260001890001-59101,ocds-5wno2w-CE-20210002065832-587808,1
EC-RUC-1260001890001-59101,ocds-5wno2w-CE-20220002205885-157889,1
EC-RUC-1260001890001-59101,ocds-5wno2w-CE-20220002220152-414951,1
EC-RUC-1260001890001-59101,ocds-5wno2w-MCBS-GADMBF-011-2020-59101,1
EC-RUC-1260001890001-59101,ocds-5wno2w-MCBS-GADMBF-12-2020-59101,1
EC-RUC-1260001890001-59101,ocds-5wno2w-SIE-GADMBF-009-2019-59101,1
EC-RUC-1260001890001-59101,ocds-5wno2w-SIE-GADMBF-011-2019-59101,1
EC-RUC-1260002000001-2578,"ocds-5wno2w-COTO-GADMCV,001-2020-2578",1
EC-RUC-1260010880001-126161,ocds-5wno2w-MCO-GADPRPP-001-2020-126161,1
EC-RUC-1260002000001-2578,ocds-5wno2w-SIE-CEFAS-2021-005-163197,1
EC-RUC-1260002190001-21126,ocds-5wno2w-CE-20220002242134-345618,1
EC-RUC-1260002190001-21126,ocds-5wno2w-LICS-GADMCHE-01-2020-21126,1
EC-RUC-1260002190001-21126,ocds-5wno2w-REA-GADMCG-0013-22-12403,1
EC-RUC-1260005370001-68807,ocds-5wno2w-SIE-HSCJ-008-2020-68807,1
EC-RUC-1260005610001-34305,ocds-5wno2w-MCO-HPMI-001-2020-34305,1
EC-RUC-1260006340001-31732,ocds-5wno2w-CE-20220002152515-41020,1
EC-RUC-1260006340001-31732,ocds-5wno2w-CE-20220002176489-120725,1
EC-RUC-1260009870001-159925,ocds-5wno2w-LIS-CBQ-002-2019-159925,1
EC-RUC-1260010880001-126161,ocds-5wno2w-CE-20210002106097-66552,1
EC-RUC-1260049310001-782624,ocds-5wno2w-SIE-GADMP-14-2022-27207,1
EC-RUC-1260049580001-819633,ocds-5wno2w-CLC-TRANSVIAL-001-20-819633,1
EC-RUC-0160000190001-30745,ocds-5wno2w-CE-20220002214959-562623,1
EC-RUC-1360000120001-2609,ocds-5wno2w-SIE-GADMCLL-025-2021-35945,1
EC-RUC-1360000120001-2609,ocds-5wno2w-MCO-ALA23-001-2021-119075,1
EC-RUC-1360000120001-2609,ocds-5wno2w-MCO-GADPP-14-2021-2426,1
EC-RUC-1360000120001-2609,ocds-5wno2w-MCS-DP-006-2021-306172,1
EC-RUC-1360000120001-2609,ocds-5wno2w-RE-EP-GPM-006-2020-2609,1
EC-RUC-1360000120001-2609,ocds-5wno2w-RE-R-GPM-004-2020-2609,1
EC-RUC-1360000120001-2609,ocds-5wno2w-SIE-081-HGI-2021-3260,1
EC-RUC-1360000120001-2609,ocds-5wno2w-SIE-DD23D01S-58-2021-62072,1
EC-RUC-1360000120001-2609,ocds-5wno2w-SIE-EERSA-SDS-05-21-3219,1
EC-RUC-1360000120001-2609,ocds-5wno2w-SIE-EPP-2019090-1-21-253178,1
EC-RUC-1360000120001-2609,ocds-5wno2w-SIE-GADMCJS-039-2021-40430,1
EC-RUC-1360000120001-2609,ocds-5wno2w-SIE-GPM-013-2020-2609,1
EC-RUC-1360000120001-2609,ocds-5wno2w-LICO-GPM-006-2020-2609,1
EC-RUC-1360000120001-2609,ocds-5wno2w-SIE-GPM-018-2020-2609,1
EC-RUC-1360000120001-2609,ocds-5wno2w-SIE-GPM-019-2020-2609,1
EC-RUC-1360000120001-2609,ocds-5wno2w-SIE-MIMG-085-2022-44856,1
EC-RUC-1360000120001-2609,ocds-5wno2w-SIE-UTN-ADQ-05-2021-83514,1
EC-RUC-1360000200001-2332,ocds-5wno2w-CE-20220002229737-30228,1
EC-RUC-1360000200001-2332,ocds-5wno2w-CE-20220002284623-537675,1
EC-RUC-1360000200001-2332,ocds-5wno2w-LCC-MPORTO-2019-002-2332,1
EC-RUC-1360000200001-2332,ocds-5wno2w-LICO-MPORTO-2020-003-2332,1
EC-RUC-1360000200001-2332,ocds-5wno2w-LICS-FTTG-002-2021-25399,1
EC-RUC-1360000200001-2332,ocds-5wno2w-REGES-MPORTO-2019-56-2332,1
EC-RUC-1360000120001-2609,ocds-5wno2w-MCO-036-GPM-2019-2609,1
EC-RUC-1360000120001-2609,ocds-5wno2w-LICO-GADMCQ-002-2021-36121,1
EC-RUC-1260050080001-895847,ocds-5wno2w-CE-20220002233413-28990,1
EC-RUC-1360000120001-2609,ocds-5wno2w-CE-20220002275275-31689,1
EC-RUC-1291712114001-361245,ocds-5wno2w-MCO-FQMC-01-2020-361245,1
EC-RUC-1360000120001-2609,ocds-5wno2w-CCP-001-GPM-2019-2609,1
EC-RUC-1360000120001-2609,ocds-5wno2w-CE-20210002113304-895847,1
EC-RUC-1360000120001-2609,ocds-5wno2w-CE-20220002229599-72903,1
EC-RUC-1360000120001-2609,ocds-5wno2w-CE-20220002237605-63551,1
